URL,Traffic (%),Number of Keywords,Traffic,Adwords Positions,Positions with commercial intents in top 20,Positions with informational intents in top 20,Positions with navigational intents in top 20,Positions with transactional intents in top 20,Positions with unknown intents in top 20,Traffic with commercial intents in top 20,Traffic with informational intents in top 20,Traffic with navigational intents in top 20,Traffic with transactional intents in top 20,Traffic with unknown intents in top 20,Traffic Change,Answer Engines,Top Keyword,Primary Intent,LLM Prompts
https://easyauto.ae/business/wrapstyle-dubai-uae-car-wrapping-company/,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,,wrapstyle dubai,Navigational,0
https://easyauto.ae/business/go7-car-wash-detailing-studio/,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,car wash international city,Commercial,0
https://easyauto.ae/business/arabian-automobile-association/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-khalid-auto-spare-parts-trading/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/arabian-cars-tyres-trading-ras-al-khaimah/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,,,,0
https://easyauto.ae/business/ashok-leyland-bus-swaidan-trading-co-llc-al-naboodah-abudhabi/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/safari-prime-car-wash-station/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,1
https://easyauto.ae/business/page/362/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-ain-star-auto-spare-parts-abu-dhabi-njm-laayn-lqtaa-gyr-lsyrt-bw-zby/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/steer-well-auto-sharjah-branch-no-26/,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,search-gpt,steer well auto,Navigational,3
https://easyauto.ae/business/adnoc-auto-car-wash-al-nakheel-586/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/emarat-al-ataa/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,1
https://easyauto.ae/business/aarya-premium-auto-ev-german-car-repair-abu-dhabi/,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,,aarya auto repairs abu dhabi,"Commercial, Navigational",0
https://easyauto.ae/business/total-majan-grand-station/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/jac-showroom-abu-dhabi-al-habtoor-motors-royal-car/,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,1
https://easyauto.ae/business/ajmal-cars-new-spare-parts-trading/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/recovery-services-umm-al-quwain/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/totalenergies-al-nakhla-car-wash/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/fast-tire-service-24-7-tire-repair-new-tires-battery/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,24 7 tire shop near me,Commercial,0
https://easyauto.ae/business/famous-heavy-equipment-spare-parts-trading-branch/,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,superlink heavy equipment spare parts trading,Informational,0
https://easyauto.ae/business/bestune-al-khalid-auto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/jac-showroom-service-parts-musaffah-abu-dhabi-al-habtoor-motors-royal-car/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/landmark-int-auto-spare-parts-trading-llc-al-dhaid-sharjah/,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,لاند مارك الشارقة,Informational,0
https://easyauto.ae/business/princess-cars/,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,search-gpt,princess cars dubai,Navigational,1
https://easyauto.ae/business/diablofoil-car-wrapping-ppf-detailing-experts-dubai-complete-car-styling-studio/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business-category/car-wash/page/67/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,,,,0
https://easyauto.ae/business/al-ruqaa-al-khadra-auto-spare-parts-trading-llc/,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,al ruqaa,Navigational,0
https://easyauto.ae/business/auto-mart-car-accessories-l-l-c/,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,,auto mall car accessories,Informational,0
https://easyauto.ae/business/tesla-city-center-mirdif-pop-up-dubai/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/auto-mart-motors/,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,,auto mart,"Commercial, Navigational",0
https://easyauto.ae/business/smart-car-care/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-yousuf-motors-spare-parts-rak/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/popular-auto-parts-automotive-spare-parts-company-spare-parts-suppliers-in-musaffah-abu-dhabi/,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,,popular auto parts mussafah,Commercial,0
https://easyauto.ae/business/master-class-auto-service-center/,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,master automotive service center,Informational,0
https://easyauto.ae/business/royal-track-auto-accessories-window-tinting-upholstery-sharjah/,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/alfahim-motors-lfhym-llsyrt/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/baghdad-al-jadeed-auto-spare-parts-tr-l-l-c/,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,,baghdad auto spare parts sharjah,Commercial,0
https://easyauto.ae/business/lexus-showroom-al-ain/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,1
https://easyauto.ae/business/ajman-car-towing-service-near-me-car-recovery-service/,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,,car recovery service ajman,Commercial,0
https://easyauto.ae/business/al-athbah-auto-spare-parts-tr/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/suzuki-showroom-sharjah/,0,7,0,0,0,1,3,4,0,0,0,0,0,0,0,,وكالة السوزوكي الشارقة,Transactional,0
https://easyauto.ae/business/elite-auto-spare-parts/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/lexus-showroom-rak/,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,,lexus ras al khaimah,"Transactional, Informational",0
https://easyauto.ae/business/mg-motor-service-center-fujairah/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/leen-smart-auto-repairing-workshop/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/popular-auto-parts-automobile-accessories-top-auto-spare-parts-supplier-retailer-company-in-dubai-uae/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/gulf-motors-auto-parts/,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,gulf motors,Navigational,0
https://easyauto.ae/business/ghayar-auto-spare-parts-al-quoz-branch/,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,,car spare parts al quoz,Commercial,0
https://easyauto.ae/business/3m-expert-touch-car-care/,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,gemini,3m sharjah,Commercial,1
https://easyauto.ae/business-category/car-wash/page/45/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/porsche-centre-sharjah-al-nabooda-automobiles-llc/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/suzuki-service-parts-centre-abu-dhabi/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-1,,,,0
https://easyauto.ae/business/al-zeen-rent-a-car-ras-al-khaimah/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/fix-my-car-auto-repair/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/mitsubishi-motors-service-parts-al-quoz-dubai-al-habtoor-motors/,0,49,0,0,2,3,3,5,0,0,0,0,0,0,0,,al habtoor mitsubishi spare parts dubai,Transactional,0
https://easyauto.ae/business/al-deyar-auto-spare-parts/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/lexus-showroom-ajman/,0,4,0,0,0,1,1,2,0,0,0,0,0,0,0,,lexus showroom ajman,Transactional,0
https://easyauto.ae/business/seres-abu-dhabi-khalidiyah-showroom-green-motors/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/liberty-car-care-al-shamkha/,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,liberty tyre center,Navigational,0
https://easyauto.ae/business/royal-auto-garage/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/park-lane-motors/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/coops-auto-used-spare-parts-trading/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/febest-middle-east-fze/,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,febest dubai,Navigational,0
https://easyauto.ae/business/al-ain-car-recovery-roadside-assistance/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/first-gear-car-polish-and-cleaning/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/popular-auto-parts-automobile-accessories-car-auto-spare-parts-supplier-retailer-in-mussafah-abu-dhabi/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-humaid-car-washing/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/jeep-ras-al-khaimah-showroom-trading-enterprises/,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/motorworks-auto-garage-llc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/golden-mart-automotive/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/eco-friendly-car-wash/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/adnoc-auto-car-wash-souq-ajman-889/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/sellanycar-fujairah-city-centre/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/alhattab-car-wash/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/prowash-1077/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-haram-auto-services/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/matar-auto-spare-parts-equib-company-br-1-al-ain-abu-dhabi/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/jahan-auto-repair-llc/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/page/247/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/smart-auto-care-swaidan-trading-co/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/page/323/?post_type=business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/grace-cars-care/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/volkswagen-showroom-mussafah-new-and-certified-used-cars/,0,17,0,0,3,2,0,0,0,0,0,0,0,0,-3,search-gpt,vw mussafah,Commercial,2
https://easyauto.ae/business-category/car-wash/page/20/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,easy car wash,Commercial,0
https://easyauto.ae/business/speedway-auto-spare-parts-trd-llc-auh-br1/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/abu-dhabi-car-wash-and-detailing/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-habtoor-motors-company-llc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/car-garage-expert-downtown-br/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/clever-car-recovery-service/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/auto-experts-vehicle-maintenance/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-aswar-spare-parts-llc-br4/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/bmw-abu-dhabi-motors-al-ain-showroom/,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,,abu dhabi motors al ain,"Navigational, Informational",0
https://easyauto.ae/business/adnoc-auto-car-wash-samnan-799/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business-category/car-wash/page/66/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/popular-auto-parts-top-auto-spare-parts-automobile-accessories-supplier-in-abu-dhabi-uae/,0,8,0,0,0,0,0,0,0,0,0,0,0,0,-5,,,,0
https://easyauto.ae/business/classic-vehicles-recovery-rak/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,recovery vehicle ras al khaimah,Commercial,0
https://easyauto.ae/business/3m-union-coop-3m-tint-authorized-applicator/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/akmal-auto-spare-parts-trading-llc/,0,6,0,0,0,1,4,0,0,0,0,0,0,0,0,,akmal auto spare parts,Navigational,0
https://easyauto.ae/business/roadside-assistance-dubai/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/renault-abu-dhabi-airport-road-showroom-al-masaood-automobiles/,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,,renault abu dhabi,Navigational,0
https://easyauto.ae/business/bab-al-bostan-auto/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,bab al bustan,Commercial,0
https://easyauto.ae/business/nissan-service-center-khorfakkan-arabian-automobiles-llc/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,arabian automobiles service center,Commercial,0
https://easyauto.ae/business/adnoc-auto-car-wash-al-taawan-183/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/zarouni-auto-parts-jaz-auto-spare-parts-trd-llc-ras-al-khaimah-br/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/kenz-car-wash-knz-lgsyl-lsyrt/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/fountain-blue-auto-repairing/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-futtaim-auto-centers-ajman/,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,,al futtaim ajman service center,Commercial,0
https://easyauto.ae/business/best-auto-parts-store-m9/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/abu-hetta-motors-ajman/,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,abu hetta motors fzco,Navigational,0
https://easyauto.ae/business/al-zahraa-al-jadeeda-auto-spare-parts-trading-llc/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/adnoc-auto-car-wash-yas-south-687/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/beta-auto-spare-parts-tr-centre/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/new-diamond-palace-car-wash/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/dubai-cars-towing-and-recovery/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-futtaim-honda-retail-parts-umm-al-quwain/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-mariya-design-spot-printing-advertising/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/divya-auto-spare-parts-trading-llc-ajman/,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-1,,,,0
https://easyauto.ae/business/al-aswar-auto-spare-parts-llc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/sellanycar-rak-manar-mall/,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,sell any car review,Informational,0
https://easyauto.ae/business/mumtaz-auto-spare-parts/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/model-automotive-parts-est-al-ain-branch/,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,,model automotive parts,Navigational,0
https://easyauto.ae/business/bmw-abu-dhabi-showroom/,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,search-gpt,bmw umm al nar abu dhabi,"Transactional, Navigational",1
https://easyauto.ae/business/al-saqaya-auto-spare-parts-br-1/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/page/354/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-mizan-al-thahabi-auto-spare-parts-llc-rak/,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,al mizan al thahabi auto spare parts llc sharjah,Navigational,0
https://easyauto.ae/business/porsche-centre-al-ain-new-cars-showroom/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/honda-umm-al-nar-showroom-trading-enterprises/,0,9,0,0,0,3,2,3,0,0,0,0,0,0,0,,honda showroom abu dhabi,"Transactional, Informational",0
https://easyauto.ae/business-category/auto-care-products-store/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,,,,0
https://easyauto.ae/business/ashraf-car-towing-car-recovery-service-ajman/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/galadari-preowned-car-showroom-deira-dubai/,0,3,0,0,0,0,1,0,0,0,0,0,0,0,-2,,galadari used cars dubai,Navigational,0
https://easyauto.ae/business/al-heera-auto-spare-parts-trading-l-l-c/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,al shera car accessories,Commercial,0
https://easyauto.ae/business-category/car-wash/page/70/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/maxus-showroom-sharjah/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/umm-al-quwain-recovery-service-m-lqywyn-wnsh-rykfry-lqtr-lsyrt/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/vehicle-impound-yard-baniyas/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/spare-parts-mussafah/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-noor-auto-spare-parts-llc-sharjah-uae-land-rover-parts-range-rover-parts-discovery-parts-and-jaguar-parts-supplier/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/famous-auto-used-spare-parts-tradings-llc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/infiniti-centre-sharjah-arabian-automobiles-llc/,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,,infiniti parts sharjah,Commercial,0
https://easyauto.ae/business/jeep-sharjah-showroom-trading-enterprises/,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/sparemax-auto-spare-parts-llc-musaffah-industrial-m-8-abu-dhabi/,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,,toyota spare parts mussafah,Commercial,0
https://easyauto.ae/business/adnoc-service-station-mahawi-north-163/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-rahmaniyah-auto-spare-parts/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/mobile-carwash-khalifa-city/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,car wash khalifa city,Commercial,0
https://easyauto.ae/business/fit-well-auto-parts-dubai/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/volkswagen-service-centre-al-ain/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/expat-autos-certified-pre-owned/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/adnoc-car-wash-auto-and-manual-washing-2/,0,13,0,0,1,1,0,0,0,0,0,0,0,0,-12,,adnoc car wash abu dhabi,"Commercial, Informational",0
https://easyauto.ae/business/mini-cooper-abu-dhabi-motors/,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,,mini cooper abu dhabi motors showroom,Navigational,0
https://easyauto.ae/business/car-fair-deal/,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,car fair deal,Navigational,0
https://easyauto.ae/business/al-yamama-automobiles/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/autozone-uae/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/gulf-coast-used-cars-tr-llc-s-p/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/nissan-fleet-showroom-musaffah-al-masaood-automobiles/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/auto-world-general-trading-l-l-c-body-kits-spare-parts-dubai-shop-1/,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,,auto world general trading llc,Informational,0
https://easyauto.ae/business/totalenergies-wellcome-car-washing-cleaning/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/aston-martin-showroom-dubai/,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,,aston martin showroom dubai,"Transactional, Informational",0
https://easyauto.ae/business/juma-al-majid-est-hyundai-genesis-service/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/recovery-services-rak/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/adnoc-auto-car-wash-al-maqam-862/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/souq-al-haraj-phase-2/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-6,,,,0
https://easyauto.ae/business/nissan-showroom-najda-al-masaood-automobiles/,0,8,0,0,0,5,2,1,0,0,0,0,0,0,0,,nissan showroom abu dhabi najda,Informational,0
https://easyauto.ae/business/chery-abu-dhabi-service-center-awr-motors-llc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/nissan-dibba-showroom-arabian-automobiles-llc/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/premier-auto-parts-llc-branch/,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,,premier auto parts al quoz,Commercial,0
https://easyauto.ae/business/perfect-cars-used-car-dealers-in-abu-dhabi/,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/the-best-spare-parts-co-llc-dubai-branch/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/national-auto-spare-parts/,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,national auto spare parts,Commercial,0
https://easyauto.ae/business/fasttrack-emarat-bawadi-mall-alain/,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,fast track al ain,"Navigational, Informational",0
https://easyauto.ae/business/renault-ras-al-khaimah-showroom-arabian-automobiles-llc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/chrysler-abu-dhabi-showroom-trading-enterprises/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"gemini, search-gpt",,,2
https://easyauto.ae/business/popular-auto-parts-auto-parts-suppliers-top-auto-spare-parts-supplier-retailer-company-in-musaffah-abu-dhabi/,0,16,0,0,4,1,3,2,0,0,0,0,0,0,0,,popular auto parts sharjah,Commercial,0
https://easyauto.ae/business/buyanycar-com-al-ain-al-ain-mall/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/alahla-auto-spare-parts-llc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/korea-auto-parts-hyundai-and-kia-abu-dhabi/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/cars24-abu-dhabi-centre-buy-sell-used-cars/,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,,cars24 abu dhabi,"Transactional, Navigational",0
https://easyauto.ae/business/popular-corner-auto-spare-tr/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/bosch-car-service-liberty-car-care-mushrif/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-shaheen-al-arabi-auto-spare-parts-trading/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/grand-city-auto-services-car-tire-shop-car-repair-car-service-in-al-quoz-dubai/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/amc-motors-trading-llc-ras-al-khaimah/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,1
https://easyauto.ae/business/dunlop-service-center-al-ain-branch/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/totalenergies-al-bader-cars-washing-station-br-1/,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,,total oil change near me,Commercial,0
https://easyauto.ae/business/al-futtaim-automall-trade/,0,16,0,0,1,1,5,0,0,0,0,0,0,0,-18,,sharjah auto mall,Navigational,0
https://easyauto.ae/business/popular-auto-parts-spare-parts-suppliers-top-car-parts-supplier-company-in-abu-dhabi-uae/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/dexol-sharjah/,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,dexol sharjah reviews,Informational,0
https://easyauto.ae/business/recovery-in-umm-al-quwain-m-lqwyn-wnsh-rkhfry-qtr-lsyrt/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/s-r-hybrid-auto-repair-workshop/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
